timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1628492266146,70435,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492266146,99456,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492266146,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492267146,70478,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492267146,99810,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492267146,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492268297,70493,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492268297,99662,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492268297,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492269672,70558,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492269672,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492269672,3101000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492270672,70799,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492270672,99797,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492270672,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492271673,70773,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492271673,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492271673,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492272674,70552,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492272674,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492272674,4571000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492273726,70630,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492273726,99836,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492273726,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492274727,70612,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492274727,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492274727,546000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492275785,70382,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492275785,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492275785,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492276785,70136,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492276785,99775,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492276785,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492277786,70097,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492277786,99639,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492277786,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492278793,70082,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492278793,99472,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492278793,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492280122,70091,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492280122,99510,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492280122,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492281123,70170,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492281123,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492281123,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492282123,70161,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492282123,99599,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492282123,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492283205,70157,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492283205,99657,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492283205,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492284205,70208,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492284205,99582,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492284205,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492285495,70213,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492285496,99558,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492285496,1953000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492286497,70208,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492286497,99190,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492286497,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492287498,70178,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492287498,99789,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492287498,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492288499,70162,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492288499,99801,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492288499,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492289499,70190,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492289499,99463,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492289499,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492290551,70035,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492290551,99840,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492290551,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492291681,70129,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492291681,99652,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492291681,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492292797,70098,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492292797,99810,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492292797,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492293797,70020,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492293797,99818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492293797,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492294798,69882,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492294798,99779,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492294798,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492295946,69886,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492295946,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492295946,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492297094,69803,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492297094,99660,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492297094,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492298094,69791,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492298094,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492298094,2155000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492299094,69807,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492299094,99454,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492299094,4437000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492300095,69806,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492300095,99128,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492300095,4500000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492301095,69837,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492301095,99482,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492301095,2155000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492302096,69595,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492302096,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492302096,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492303096,69689,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492303096,99818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492303096,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492304490,69740,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492304490,99563,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492304490,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492305490,69800,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492305490,99581,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492305490,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492306651,69809,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492306651,99835,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492306651,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492307667,69808,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492307667,99826,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492307667,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492308747,69772,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492308747,99819,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492308747,4865000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492309747,69798,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492309747,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492309747,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492310748,69827,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492310748,99597,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492310748,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492311749,69806,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492311749,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492311749,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492312750,69801,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492312750,99617,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492312750,973000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492313791,69898,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492313791,99473,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492313791,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492314792,69807,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492314792,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492314792,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492315792,69865,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492315792,99657,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492315792,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492317155,69881,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492317156,99837,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492317156,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492318331,69906,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492318331,99833,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492318331,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492319333,69920,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492319334,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492319334,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492320334,69936,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492320334,99801,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492320334,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492321355,69927,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492321355,99810,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492321355,4242000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492322573,69964,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492322573,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492322573,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492323574,69769,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492323574,99777,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492323574,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492324574,69771,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492324574,99657,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492324574,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492325574,69824,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492325574,99771,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492325574,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492326574,69776,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492326574,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492326574,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492327575,69807,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492327575,99625,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492327575,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492328714,69800,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492328714,99837,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492328714,4571000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492330081,69904,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492330081,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492330081,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492331081,69928,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492331081,99624,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492331081,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492332082,69895,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492332082,99544,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492332082,4788000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492333082,69844,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492333082,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492333082,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492334082,69558,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492334082,99594,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492334082,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492335083,69410,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492335083,99829,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492335083,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492336108,69512,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492336108,99826,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492336108,294000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492337317,69507,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492337317,99450,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492337317,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492338397,69510,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492338397,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492338397,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492339397,69576,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492339397,99624,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492339397,30821000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492340809,69592,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492340809,99702,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492340809,59171000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492341810,69590,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492341810,99771,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492341810,938000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492342833,69407,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492342833,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492342833,5845000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492343833,69756,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492343833,99806,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492343833,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492345040,69756,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492345041,99669,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492345041,1008000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492346141,69805,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492346141,99799,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492346141,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492347141,69692,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492347141,99586,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492347141,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492348142,69679,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492348142,99810,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492348142,4571000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492349143,69657,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492349143,99397,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492349143,602000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492350143,69764,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492350143,99804,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492350143,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492351143,69781,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492351143,98955,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492351143,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492352144,69773,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492352144,99624,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492352144,3500000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492353144,69661,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492353144,99815,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492353144,546000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492354145,69557,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492354145,99818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492354145,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492355573,69342,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492355573,99554,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492355573,3283000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492356573,69480,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492356573,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492356573,32788000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492357573,69404,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492357573,99586,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492357573,4767000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492358574,69537,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492358574,99825,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492358574,1918000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492359575,69521,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492359575,99240,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492359575,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492360575,69491,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492360575,99620,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492360575,7070000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492361884,69568,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492361884,99839,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492361884,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492362884,69505,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492362884,99804,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492362884,8372000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492363884,69544,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492363884,99790,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492363884,120358000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492365198,70943,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492365199,99263,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492365199,161259000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492366223,71004,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492366223,99286,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492366223,96005000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492367224,70995,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492367224,99383,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492367224,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492368224,71053,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492368224,99824,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492368224,53270000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492369712,71000,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492369712,99857,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492369712,12481000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492370712,71091,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492370712,99465,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492370712,55790000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492371799,71040,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492371799,99813,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492371799,756000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492372799,70877,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492372799,99418,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492372799,4571000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492373800,70835,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492373800,99623,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492373800,4571000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492374913,70866,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492374913,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492374913,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492375913,70757,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492375913,99584,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492375913,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492376913,70723,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492376913,99757,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492376913,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492377914,70744,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492377914,99397,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492377914,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492378914,70673,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492378914,99651,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492378914,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492379915,70718,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492379915,99838,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492379915,27965000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492381195,70692,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492381195,99680,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492381195,114933000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492382203,70745,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492382203,99812,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492382203,8589000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492383551,70820,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492383551,99684,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492383551,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492384552,70817,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492384552,99802,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492384552,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492385622,70827,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492385622,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492385622,5033000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492386622,70805,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492386622,99766,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492386622,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492387623,70830,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492387623,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492387623,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492388623,70824,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492388623,99591,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492388623,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628492389624,70797,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628492389624,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628492389624,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
